district,year,pathway,value_pct,cohort_n,source_url
Great Neck,2023,Advanced Regents,16.4,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2023
Great Neck,2023,Local,10.0,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2023
Great Neck,2023,CDOS,7.0,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2023
Great Neck,2024,Regents,44.5,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2024
Great Neck,2024,Advanced Regents,25.7,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2024
Great Neck,2024,Local,19.6,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2024
Great Neck,2024,CDOS,5.4,1096,https://data.nysed.gov/gradrate.php?instid=280410030000&year=2024
Garden City,2019,Regents,52.6,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2019
Garden City,2019,Advanced Regents,40.9,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2019
Garden City,2019,Local,20.9,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2019
Garden City,2019,CDOS,8.6,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2019
Garden City,2020,Regents,59.5,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2020
Garden City,2020,Advanced Regents,38.7,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2020
Garden City,2020,Local,16.7,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2020
Garden City,2020,CDOS,9.0,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2020
Garden City,2021,Regents,47.5,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2021
Garden City,2021,Advanced Regents,32.0,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2021
Garden City,2021,Local,24.3,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2021
Garden City,2021,CDOS,8.2,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2021
Garden City,2022,Regents,39.6,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2022
Garden City,2022,Advanced Regents,29.9,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2022
Garden City,2022,Local,13.4,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2022
Garden City,2022,CDOS,6.7,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2022
Garden City,2023,Regents,40.9,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2023
Garden City,2023,Advanced Regents,42.7,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2023
Garden City,2023,Local,24.0,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2023
Garden City,2023,CDOS,10.1,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2023
Garden City,2024,Regents,59.2,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2024
Garden City,2024,Advanced Regents,41.6,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2024
Garden City,2024,Local,11.8,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2024
Garden City,2024,CDOS,7.0,746,https://data.nysed.gov/gradrate.php?instid=280206030000&year=2024
Manhasset,2019,Regents,54.1,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2019
Manhasset,2019,Advanced Regents,29.0,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2019
Manhasset,2019,Local,16.2,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2019
Manhasset,2019,CDOS,8.6,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2019
Manhasset,2020,Regents,46.4,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2020
Manhasset,2020,Advanced Regents,41.1,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2020
Manhasset,2020,Local,11.9,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2020
Manhasset,2020,CDOS,13.8,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2020
Manhasset,2021,Regents,40.9,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2021
Manhasset,2021,Advanced Regents,42.1,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2021
Manhasset,2021,Local,16.2,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2021
Manhasset,2021,CDOS,3.0,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2021
Manhasset,2022,Regents,59.9,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2022
Manhasset,2022,Advanced Regents,31.2,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2022
Manhasset,2022,Local,19.3,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2022
Manhasset,2022,CDOS,6.8,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2022
Manhasset,2023,Regents,35.8,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2023
Manhasset,2023,Advanced Regents,15.3,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2023
Manhasset,2023,Local,18.1,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2023
Manhasset,2023,CDOS,4.2,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2023
Manhasset,2024,Regents,59.0,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2024
Manhasset,2024,Advanced Regents,27.5,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2024
Manhasset,2024,Local,8.4,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2024
Manhasset,2024,CDOS,12.6,1656,https://data.nysed.gov/gradrate.php?instid=280408030000&year=2024
Jericho,2019,Regents,43.4,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2019
Jericho,2019,Advanced Regents,43.8,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2019
Jericho,2019,Local,12.2,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2019
Jericho,2019,CDOS,14.8,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2019
Jericho,2020,Regents,54.4,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2020
Jericho,2020,Advanced Regents,37.3,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2020
Jericho,2020,Local,10.4,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2020
Jericho,2020,CDOS,7.4,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2020
Jericho,2021,Regents,40.8,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2021
Jericho,2021,Advanced Regents,19.1,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2021
Jericho,2021,Local,6.9,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2021
Jericho,2021,CDOS,8.3,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2021
Jericho,2022,Regents,46.0,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2022
Jericho,2022,Advanced Regents,38.8,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2022
Jericho,2022,Local,23.7,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2022
Jericho,2022,CDOS,6.2,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2022
Jericho,2023,Regents,49.7,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2023
Jericho,2023,Advanced Regents,42.1,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2023
Jericho,2023,Local,21.7,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2023
Jericho,2023,CDOS,4.8,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2023
Jericho,2024,Regents,55.5,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2024
Jericho,2024,Advanced Regents,42.5,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2024
Jericho,2024,Local,15.3,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2024
Jericho,2024,CDOS,8.2,1793,https://data.nysed.gov/gradrate.php?instid=280513030000&year=2024
Syosset,2019,Regents,48.2,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2019
Syosset,2019,Advanced Regents,29.7,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2019
Syosset,2019,Local,24.2,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2019
Syosset,2019,CDOS,11.0,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2019
Syosset,2020,Regents,39.8,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2020
Syosset,2020,Advanced Regents,22.0,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2020
Syosset,2020,Local,11.1,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2020
Syosset,2020,CDOS,5.4,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2020
Syosset,2021,Regents,46.2,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2021
Syosset,2021,Advanced Regents,22.4,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2021
Syosset,2021,Local,20.1,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2021
Syosset,2021,CDOS,14.9,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2021
Syosset,2022,Regents,53.9,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2022
Syosset,2022,Advanced Regents,41.5,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2022
Syosset,2022,Local,13.8,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2022
Syosset,2022,CDOS,10.1,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2022
Syosset,2023,Regents,57.4,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2023
Syosset,2023,Advanced Regents,40.0,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2023
Syosset,2023,Local,23.1,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2023
Syosset,2023,CDOS,12.3,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2023
Syosset,2024,Regents,47.5,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2024
Syosset,2024,Advanced Regents,32.6,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2024
Syosset,2024,Local,11.7,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2024
Syosset,2024,CDOS,4.4,515,https://data.nysed.gov/gradrate.php?instid=280502060000&year=2024
Hicksville,2019,Regents,43.6,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2019
Hicksville,2019,Advanced Regents,40.6,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2019
Hicksville,2019,Local,20.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2019
Hicksville,2019,CDOS,13.3,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2019
Hicksville,2020,Regents,46.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2020
Hicksville,2020,Advanced Regents,28.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2020
Hicksville,2020,Local,19.6,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2020
Hicksville,2020,CDOS,4.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2020
Hicksville,2021,Regents,39.1,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2021
Hicksville,2021,Advanced Regents,23.0,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2021
Hicksville,2021,Local,16.3,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2021
Hicksville,2021,CDOS,13.5,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2021
Hicksville,2022,Regents,39.6,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2022
Hicksville,2022,Advanced Regents,28.8,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2022
Hicksville,2022,Local,6.7,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2022
Hicksville,2022,CDOS,14.5,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2022
Hicksville,2023,Regents,48.0,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2023
Hicksville,2023,Advanced Regents,42.8,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2023
Hicksville,2023,Local,8.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2023
Hicksville,2023,CDOS,12.9,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2023
Hicksville,2024,Regents,60.0,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2024
Hicksville,2024,Advanced Regents,28.4,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2024
Hicksville,2024,Local,7.2,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2024
Hicksville,2024,CDOS,3.2,851,https://data.nysed.gov/gradrate.php?instid=280517030000&year=2024
Rockville Centre,2019,Regents,55.3,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2019
Rockville Centre,2019,Advanced Regents,36.7,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2019
Rockville Centre,2019,Local,24.1,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2019
Rockville Centre,2019,CDOS,7.2,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2019
Rockville Centre,2020,Regents,51.9,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2020
Rockville Centre,2020,Advanced Regents,36.6,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2020
Rockville Centre,2020,Local,14.3,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2020
Rockville Centre,2020,CDOS,12.5,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2020
Rockville Centre,2021,Regents,54.8,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2021
Rockville Centre,2021,Advanced Regents,36.7,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2021
Rockville Centre,2021,Local,12.2,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2021
Rockville Centre,2021,CDOS,7.0,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2021
Rockville Centre,2022,Regents,49.3,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2022
Rockville Centre,2022,Advanced Regents,16.3,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2022
Rockville Centre,2022,Local,14.9,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2022
Rockville Centre,2022,CDOS,2.6,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2022
Rockville Centre,2023,Regents,52.4,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2023
Rockville Centre,2023,Advanced Regents,19.7,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2023
Rockville Centre,2023,Local,18.7,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2023
Rockville Centre,2023,CDOS,10.5,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2023
Rockville Centre,2024,Regents,44.8,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2024
Rockville Centre,2024,Advanced Regents,34.7,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2024
Rockville Centre,2024,Local,17.1,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2024
Rockville Centre,2024,CDOS,13.5,613,https://data.nysed.gov/gradrate.php?instid=280221030000&year=2024
Freeport,2019,Regents,38.3,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2019
Freeport,2019,Advanced Regents,21.1,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2019
Freeport,2019,Local,13.7,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2019
Freeport,2019,CDOS,2.9,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2019
Freeport,2020,Regents,48.1,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2020
Freeport,2020,Advanced Regents,26.9,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2020
Freeport,2020,Local,13.2,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2020
Freeport,2020,CDOS,4.3,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2020
Freeport,2021,Regents,42.7,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2021
Freeport,2021,Advanced Regents,33.3,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2021
Freeport,2021,Local,12.2,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2021
Freeport,2021,CDOS,8.4,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2021
Freeport,2022,Regents,44.8,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2022
Freeport,2022,Advanced Regents,34.5,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2022
Freeport,2022,Local,20.6,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2022
Freeport,2022,CDOS,10.7,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2022
Freeport,2023,Regents,59.6,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2023
Freeport,2023,Advanced Regents,42.3,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2023
Freeport,2023,Local,13.9,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2023
Freeport,2023,CDOS,7.1,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2023
Freeport,2024,Regents,44.2,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2024
Freeport,2024,Advanced Regents,42.7,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2024
Freeport,2024,Local,14.5,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2024
Freeport,2024,CDOS,13.6,769,https://data.nysed.gov/gradrate.php?instid=280209030000&year=2024
Plainview-Old Bethpage,2019,Regents,47.2,1258,https://data.nysed.gov/gradrate.php?instid=280504060000&year=2019
Plainview-Old Bethpage,2019,Advanced Regents,37.6,1258,https://data.nysed.gov/gradrate.php?instid=280504060000&year=2019
Plainview-Old Bethpage,2019,Local,10.0,1258,https://data.nysed.gov/gradrate.php?instid=280504060000&year=2019
Plainview-Old Bethpage,2019,CDOS,9.7,1258,https://data.nysed.gov/gradrate.php?instid=280504060000&year=2019
