district,year,metric,value_pct,cohort_n,source_url
Orchard Park,2019,grad_5yr,89.2,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2019,grad_6yr,86.4,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2019
Orchard Park,2020,grad_4yr_aug,91.9,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2020,grad_5yr,75.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2020,grad_6yr,82.5,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2020
Orchard Park,2021,grad_4yr_aug,73.8,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2021,grad_5yr,92.5,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2021,grad_6yr,92.7,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2021
Orchard Park,2022,grad_4yr_aug,74.5,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2022,grad_5yr,86.9,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2022,grad_6yr,97.3,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2022
Orchard Park,2023,grad_4yr_aug,85.9,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2023,grad_5yr,84.8,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2023,grad_6yr,82.8,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2023
Orchard Park,2024,grad_4yr_aug,78.9,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Orchard Park,2024,grad_5yr,77.6,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Orchard Park,2024,grad_6yr,92.6,384,https://data.nysed.gov/gradrate.php?instid=141201060000&year=2024
Hamburg,2019,grad_4yr_aug,79.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2019,grad_5yr,91.7,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2019,grad_6yr,81.2,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2019
Hamburg,2020,grad_4yr_aug,80.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2020,grad_5yr,79.5,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2020,grad_6yr,84.3,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2020
Hamburg,2021,grad_4yr_aug,86.5,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2021,grad_5yr,93.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2021,grad_6yr,98.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2021
Hamburg,2022,grad_4yr_aug,96.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2022,grad_5yr,96.9,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2022,grad_6yr,91.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2022
Hamburg,2023,grad_4yr_aug,82.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2023,grad_5yr,89.4,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2023,grad_6yr,88.8,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2023
Hamburg,2024,grad_4yr_aug,78.3,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Hamburg,2024,grad_5yr,87.1,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Hamburg,2024,grad_6yr,88.0,356,https://data.nysed.gov/gradrate.php?instid=140801060000&year=2024
Fayetteville-Manlius,2019,grad_4yr_aug,91.3,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2019,grad_5yr,86.2,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2019,grad_6yr,94.0,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2019
Fayetteville-Manlius,2020,grad_4yr_aug,96.0,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2020,grad_5yr,88.9,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2020,grad_6yr,82.4,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2020
Fayetteville-Manlius,2021,grad_4yr_aug,95.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2021,grad_5yr,80.6,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2021,grad_6yr,96.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2021
Fayetteville-Manlius,2022,grad_4yr_aug,97.5,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2022,grad_5yr,97.5,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2022,grad_6yr,97.3,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2022
Fayetteville-Manlius,2023,grad_4yr_aug,75.8,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2023,grad_5yr,85.5,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2023,grad_6yr,97.3,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2023
Fayetteville-Manlius,2024,grad_4yr_aug,76.0,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Fayetteville-Manlius,2024,grad_5yr,90.7,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Fayetteville-Manlius,2024,grad_6yr,98.1,1755,https://data.nysed.gov/gradrate.php?instid=421001060000&year=2024
Baldwinsville,2019,grad_4yr_aug,91.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2019,grad_5yr,96.1,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2019,grad_6yr,87.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2019
Baldwinsville,2020,grad_4yr_aug,73.2,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2020,grad_5yr,76.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2020,grad_6yr,96.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2020
Baldwinsville,2021,grad_4yr_aug,88.1,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2021,grad_5yr,80.6,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2021,grad_6yr,96.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2021
Baldwinsville,2022,grad_4yr_aug,70.4,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2022,grad_5yr,79.9,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2022,grad_6yr,97.0,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2022
Baldwinsville,2023,grad_4yr_aug,92.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2023,grad_5yr,75.8,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2023,grad_6yr,95.7,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2023
Baldwinsville,2024,grad_4yr_aug,94.3,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
Baldwinsville,2024,grad_5yr,78.4,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
Baldwinsville,2024,grad_6yr,94.3,1718,https://data.nysed.gov/gradrate.php?instid=420303060000&year=2024
West Genesee,2019,grad_4yr_aug,78.6,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2019
West Genesee,2019,grad_5yr,92.5,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2019
West Genesee,2019,grad_6yr,94.5,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2019
West Genesee,2020,grad_4yr_aug,83.1,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2020
West Genesee,2020,grad_5yr,88.4,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2020
West Genesee,2020,grad_6yr,78.7,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2020
West Genesee,2021,grad_4yr_aug,92.3,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2021
West Genesee,2021,grad_5yr,88.3,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2021
West Genesee,2021,grad_6yr,80.4,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2021
West Genesee,2022,grad_4yr_aug,93.7,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2022
West Genesee,2022,grad_5yr,98.1,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2022
West Genesee,2022,grad_6yr,92.7,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2022
West Genesee,2023,grad_4yr_aug,95.0,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2023
West Genesee,2023,grad_5yr,93.2,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2023
West Genesee,2023,grad_6yr,84.9,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2023
West Genesee,2024,grad_4yr_aug,95.0,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2024
West Genesee,2024,grad_5yr,94.8,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2024
West Genesee,2024,grad_6yr,79.0,1701,https://data.nysed.gov/gradrate.php?instid=421401060000&year=2024
Liverpool,2019,grad_4yr_aug,79.3,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2019
Liverpool,2019,grad_5yr,96.7,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2019
Liverpool,2019,grad_6yr,94.3,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2019
Liverpool,2020,grad_4yr_aug,79.2,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2020
Liverpool,2020,grad_5yr,77.8,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2020
Liverpool,2020,grad_6yr,92.7,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2020
Liverpool,2021,grad_4yr_aug,75.4,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2021
Liverpool,2021,grad_5yr,94.7,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2021
Liverpool,2021,grad_6yr,89.6,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2021
Liverpool,2022,grad_4yr_aug,77.1,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2022
Liverpool,2022,grad_5yr,88.9,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2022
Liverpool,2022,grad_6yr,81.9,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2022
Liverpool,2023,grad_4yr_aug,82.3,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2023
Liverpool,2023,grad_5yr,95.6,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2023
Liverpool,2023,grad_6yr,96.7,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2023
Liverpool,2024,grad_4yr_aug,91.3,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2024
Liverpool,2024,grad_5yr,87.4,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2024
Liverpool,2024,grad_6yr,92.9,1654,https://data.nysed.gov/gradrate.php?instid=420601060000&year=2024
Vestal,2019,grad_4yr_aug,78.5,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2019
Vestal,2019,grad_5yr,94.9,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2019
Vestal,2019,grad_6yr,84.1,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2019
Vestal,2020,grad_4yr_aug,87.5,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2020
Vestal,2020,grad_5yr,92.3,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2020
Vestal,2020,grad_6yr,84.7,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2020
Vestal,2021,grad_4yr_aug,95.9,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2021
Vestal,2021,grad_5yr,90.7,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2021
Vestal,2021,grad_6yr,82.7,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2021
Vestal,2022,grad_4yr_aug,73.6,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2022
Vestal,2022,grad_5yr,81.1,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2022
Vestal,2022,grad_6yr,91.5,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2022
Vestal,2023,grad_4yr_aug,76.5,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2023
Vestal,2023,grad_5yr,87.8,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2023
Vestal,2023,grad_6yr,81.1,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2023
Vestal,2024,grad_4yr_aug,84.3,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2024
Vestal,2024,grad_5yr,91.5,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2024
Vestal,2024,grad_6yr,89.6,1186,https://data.nysed.gov/gradrate.php?instid=031502060000&year=2024
Maine-Endwell,2019,grad_4yr_aug,71.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2019
Maine-Endwell,2019,grad_5yr,89.2,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2019
Maine-Endwell,2019,grad_6yr,80.1,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2019
Maine-Endwell,2020,grad_4yr_aug,92.4,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2020
Maine-Endwell,2020,grad_5yr,83.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2020
Maine-Endwell,2020,grad_6yr,81.2,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2020
Maine-Endwell,2021,grad_4yr_aug,93.5,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2021,grad_5yr,95.0,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2021,grad_6yr,88.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2021
Maine-Endwell,2022,grad_4yr_aug,71.9,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2022,grad_5yr,94.3,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2022,grad_6yr,97.8,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2022
Maine-Endwell,2023,grad_4yr_aug,96.0,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2023,grad_5yr,84.2,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2023,grad_6yr,87.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2023
Maine-Endwell,2024,grad_4yr_aug,82.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Maine-Endwell,2024,grad_5yr,86.6,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Maine-Endwell,2024,grad_6yr,99.0,1190,https://data.nysed.gov/gradrate.php?instid=031101060000&year=2024
Johnson City,2019,grad_4yr_aug,91.5,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2019,grad_5yr,94.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2019,grad_6yr,93.6,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2019
Johnson City,2020,grad_4yr_aug,84.6,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2020,grad_5yr,97.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2020,grad_6yr,83.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2020
Johnson City,2021,grad_4yr_aug,82.3,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2021,grad_5yr,90.3,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2021,grad_6yr,91.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2021
Johnson City,2022,grad_4yr_aug,96.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2022,grad_5yr,90.8,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2022,grad_6yr,81.2,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2022
Johnson City,2023,grad_4yr_aug,70.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2023,grad_5yr,93.4,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2023,grad_6yr,85.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2023
Johnson City,2024,grad_4yr_aug,92.8,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Johnson City,2024,grad_5yr,84.0,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Johnson City,2024,grad_6yr,91.7,806,https://data.nysed.gov/gradrate.php?instid=030901060000&year=2024
Owego-Apalachin,2019,grad_4yr_aug,81.8,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2019,grad_5yr,81.3,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2019,grad_6yr,85.0,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2019
Owego-Apalachin,2020,grad_4yr_aug,73.3,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2020,grad_5yr,78.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2020,grad_6yr,81.4,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2020
Owego-Apalachin,2021,grad_4yr_aug,87.0,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2021,grad_5yr,96.5,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2021,grad_6yr,97.7,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2021
Owego-Apalachin,2022,grad_4yr_aug,86.1,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2022,grad_5yr,95.5,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2022,grad_6yr,86.9,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2022
Owego-Apalachin,2023,grad_4yr_aug,87.9,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2023,grad_5yr,81.6,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2023,grad_6yr,81.3,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2023
Owego-Apalachin,2024,grad_4yr_aug,90.8,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Owego-Apalachin,2024,grad_5yr,78.2,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Owego-Apalachin,2024,grad_6yr,92.3,1111,https://data.nysed.gov/gradrate.php?instid=510401060000&year=2024
Kingston,2019,grad_4yr_aug,84.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2019,grad_5yr,87.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2019,grad_6yr,86.4,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2019
Kingston,2020,grad_4yr_aug,90.5,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2020,grad_5yr,82.3,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2020,grad_6yr,80.6,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2020
Kingston,2021,grad_4yr_aug,84.8,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2021,grad_5yr,76.2,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2021,grad_6yr,79.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2021
Kingston,2022,grad_4yr_aug,92.1,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2022,grad_5yr,78.2,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2022,grad_6yr,84.9,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2022
Kingston,2023,grad_4yr_aug,85.7,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2023,grad_5yr,94.3,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2023,grad_6yr,95.3,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2023
Kingston,2024,grad_4yr_aug,90.9,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
Kingston,2024,grad_5yr,92.3,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
Kingston,2024,grad_6yr,89.0,1564,https://data.nysed.gov/gradrate.php?instid=560600010000&year=2024
New Paltz,2019,grad_4yr_aug,94.0,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2019,grad_5yr,93.0,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2019,grad_6yr,98.5,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2019
New Paltz,2020,grad_4yr_aug,75.7,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2020,grad_5yr,82.8,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2020,grad_6yr,81.9,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2020
New Paltz,2021,grad_4yr_aug,93.1,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2021,grad_5yr,85.4,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2021,grad_6yr,84.2,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2021
New Paltz,2022,grad_4yr_aug,86.6,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2022,grad_5yr,98.0,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2022,grad_6yr,94.3,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2022
New Paltz,2023,grad_4yr_aug,97.9,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2023,grad_5yr,95.1,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2023,grad_6yr,92.9,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2023
New Paltz,2024,grad_4yr_aug,97.0,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
New Paltz,2024,grad_5yr,83.7,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
New Paltz,2024,grad_6yr,80.6,1690,https://data.nysed.gov/gradrate.php?instid=560503060000&year=2024
Saugerties,2019,grad_4yr_aug,88.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2019,grad_5yr,83.3,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2019,grad_6yr,78.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2019
Saugerties,2020,grad_4yr_aug,72.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2020,grad_5yr,87.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2020,grad_6yr,95.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2020
Saugerties,2021,grad_4yr_aug,74.8,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2021,grad_5yr,91.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2021,grad_6yr,80.3,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2021
Saugerties,2022,grad_4yr_aug,81.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2022,grad_5yr,93.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2022,grad_6yr,84.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2022
Saugerties,2023,grad_4yr_aug,70.7,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2023,grad_5yr,97.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2023,grad_6yr,94.5,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2023
Saugerties,2024,grad_4yr_aug,76.2,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Saugerties,2024,grad_5yr,95.4,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Saugerties,2024,grad_6yr,87.9,609,https://data.nysed.gov/gradrate.php?instid=560701060000&year=2024
Highland,2019,grad_4yr_aug,90.0,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2019,grad_5yr,82.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2019,grad_6yr,97.8,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2019
Highland,2020,grad_4yr_aug,73.3,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2020,grad_5yr,91.5,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2020,grad_6yr,95.3,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2020
Highland,2021,grad_4yr_aug,74.6,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2021,grad_5yr,85.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2021,grad_6yr,82.7,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2021
Highland,2022,grad_4yr_aug,96.7,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2022,grad_5yr,81.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2022,grad_6yr,89.6,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2022
Highland,2023,grad_4yr_aug,80.8,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2023,grad_5yr,88.4,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2023,grad_6yr,92.9,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2023
Highland,2024,grad_4yr_aug,76.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Highland,2024,grad_5yr,96.2,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
Highland,2024,grad_6yr,87.1,1440,https://data.nysed.gov/gradrate.php?instid=560301060000&year=2024
